Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER diam kamu eek anakonda',1,1,1,0,0,0,0,0,1,1,0,0
kartu axis kaya kunyuk!!',0,1,0,0,0,0,0,0,0,0,0,0
USER Ente aja ga suksreb bajingan.',1,1,1,0,0,0,0,0,1,1,0,0
USER Niiih Sih Congor Onta_bego atao Goblok yaaa.... mau juga suara Congor Onta luuu dalam hal ini di Corong ke Polri___\nJaaaaaaaaaanCuuuuuuuuuuk',1,1,1,0,0,0,0,0,1,1,0,0
USER QUE BOM SBBSNSN',0,0,0,0,0,0,0,0,0,0,0,0
"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja'",0,1,0,0,0,0,0,0,0,0,0,0
"Informasi yg kami sampaikan sejak 8 tahun lalu itu 99% terbukti akurat, telah dan sedang terjadi. RI jadi korban imperialism via proxy\n\nMengapa info tsb tdk efektif mencegah proxy war dan AWS konspirasi global? \n\nKrn Pemimpin tertinggi pada saat itu",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Bubarkan dpr ?,1,0,0,1,0,0,0,0,1,0,0,1
RT USER: LINK BARU ! Yang ini nih baru Asli Bapak Indo yang nonton bakal ngaceng terus apalgi kalo download full video dari awal\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: gausah munafik! kalo di hati lo benci ya benci aja jangan sok damai damai! kalo gue masih tetep ""VIKING itu ANJING""\n#Dilar\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER Tujuan dibikin kaca tuh biar nyadar pas kemaren lu ngehina ismed belom lagi dulu2 bepe sm diego michel (pbfc) tolol lu',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Tai lah,, kalo rakyat jelata sewenang- wenang kalian menderek,, giliran anggota DPRD eeemelawan,, mana buktinya kalo di mata hukum kita sama?..'",1,1,0,1,0,0,0,0,1,0,1,0
Selamat berbuka puasa buat jalani\nHongkong jumat harus dapat THR\nAi 2d top: 80319\nCb sekuatnyaa: 88833999\nMacau: 93 / 83 / 98\nSelamat meracik sesuai ai mu dan jp.\nMinat bom 2d 3d 6line tidakbb inbox saya bosku.buat yg percaya saya dan bisa dpercaya,0,0,0,0,0,0,0,0,0,0,0,0
Lebih aneh lagi lagunya tetap sama. Mic yg sama. Cuma itu doang.. Abang bisa apa,0,0,0,0,0,0,0,0,0,0,0,0
usss kok bloon banget sih mereka\xf0\x9f\x98\xad',1,1,0,1,0,0,0,0,1,0,1,0
USER Asing aseng aja itu cuma musim aja kali bang. Skg da musim baru lagi yaitu musim plesiran.',0,0,0,0,0,0,0,0,0,0,0,0
Ajib bener nih pak wakil gubernur ... ð??? baik banget dr sya meminta menyukai foto dengannya di instagram saya.,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Hah lu maho? Sudah ku duga..',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Lengkap sudah penderitaan\n\nGa bisa pakai kontol.\nPakai tangan\n\nPas pakai tangan, cewe nya kesakitan. URL",0,1,0,0,0,0,0,0,0,0,0,0
Lagi booming meme ini. Kemacetan adalah suatu hal yang abadi karena masih banyak yang mungut SIM di pos ronda. Idiot versus cerdas emang sangat mudah dibedakan. \xf0\x9f\x98\x85 URL,0,1,0,0,0,0,0,0,0,0,0,0
HALAH LU MAH BACOT ASU! PALING LU JUGA ANTEK ANTEKNY SI USER USER atau ini side accny? halah anjing',1,1,1,0,0,0,0,0,1,1,0,0
"Lagian budaya indonesia kan emg biasanya umur segini dipanggil kyk gitu jd gua wajar aja sih tp gatau lah tiap orang kan beda"" wkwk",0,0,0,0,0,0,0,0,0,0,0,0
"USER #kom3 menkumham : mengenai md3, memang benar hak imunitas itu ada. Pernah ada perdebatan uu pilkada, sdh ketok palu, namun pendekatannya presiden sdh mengeluarkan perpu. Namun md3 ini presiden tdk mengeluarkan perlu tp tdk mau tandatangan. Sy kira",0,0,0,0,0,0,0,0,0,0,0,0
Sepandai pandainya kita menyembunyikan bangkai pasti akan tercium juga baunya haha \xf0\x9f\x99\x8a',0,0,0,0,0,0,0,0,0,0,0,0
Sahkan #RUUMasyarakatAdat,0,0,0,0,0,0,0,0,0,0,0,0
USER Ingat PDI ingat komunis ya.?,1,0,0,1,0,1,0,0,0,0,1,0
"""Barangsiapa mengenal dirinya, maka ia akan sibuk memperbaikinya dengan tidak memerdulikan cacat dan aib orang lain.""\n\n- Habib Luthfi bin Yahya -'",0,0,0,0,0,0,0,0,0,0,0,0
hue mimpi gua buta asw amit2',0,1,0,0,0,0,0,0,0,0,0,0
USER Jablay gitu bazeng:((',1,1,1,0,0,0,0,1,0,1,0,0
RT USER: Perempuan Indonesia yg ber-Burqa atau bercadar harap dimusnahkan saja dr Indonesia pak USER USER USER,1,0,0,1,1,0,0,0,0,0,0,1
Warga Jkt minta pak USER Tdk melantik Anies Sandi krn sdh jelas mrk terlibat dlm lingkaran Saracen. Politic_ID,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Kunti beranak dalam baskom?',0,0,0,0,0,0,0,0,0,0,0,0
"Nek bener 1,8T brrti yo bajingan tenan wonge.'",1,1,1,0,0,0,0,0,1,1,0,0
Ternyata kata2 antek aseng china hanya berlaku untuk pak Jokowi.nyatanya kalo uno yg mau impor dari china kampret diam dan hening\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1,1,0,1,0,1,0,0,0,0,1,0
"semua diklaim sama bani bong\ndari yang paling toleran, paling pancasilais, paling bhinekais, paling aktivis, dan sampai paling islmis.\neealahh..\ndasar tutup botol penyok \xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1,1,0,0
"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",1,1,0,1,1,0,0,0,0,0,1,0
USER kek tai mencret anjir',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Protestan dr Amerika? Katolik dr Roma? Begitukah?? Ada yg bs jawab? Krn setau saya tdk seperti itu...',0,0,0,0,0,0,0,0,0,0,0,0
"Miris, GP ga belajar dari kasus Ahok.",1,0,1,0,0,0,0,0,1,1,0,0
Macam ada orang asing dalam rumah\xf0\x9f\x99\x83',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Setuju bang, bom Surabaya spti berkah yg tersembunyi. Terbitlah UU Antiterorisme gerakan pembersihan mulai dilakukan, tpi tak ada artinya jika berganti rezim dlm waktu dekat.'",0,0,0,0,0,0,0,0,0,0,0,0
Dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus HAM sekarang kok.... Hancur gini ya Indonesia,1,0,1,0,0,0,0,0,1,1,0,0
Orang cuma main bola dihubungkan ama agama; Bzz,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER Klo kodok sma macan asia ya ga level laaah ....beda kelasss jauuuh....cma org2 dongoook dan dungu yg mengelu2kan kodok si munafik',1,1,0,1,0,0,0,0,1,0,1,0
"Jika Ikuti Si Garong; Maka; ""Ajaran Agama Berdasar Fiksi""",0,0,0,0,0,0,0,0,0,0,0,0
HEH SINTING YA LU URL,1,1,1,0,0,0,1,0,0,1,0,0
USER Babi kaulahhh maju lu sini anjinggg!!',1,1,1,0,0,0,0,0,1,1,0,0
"RT USER USER USER USER USER Tidak ada yg menghina siapa-apa selain perbuatan seseorang itu sendiri, jadi coba lihat sikap bapak yang diktator",1,0,1,0,0,0,0,0,1,1,0,0
"yaudah atuh usir hindu budha juga aja biar gimana pun mereka nga monoteis. atau, tanyain aja dulu deh. tau arti kata ""esa"" nga sih?",1,0,0,1,1,0,0,0,0,0,0,1
RT USER USER Zaman pak SBY antek-antek PKI tdk merajalela mengganas seperti masa sekarang.,1,0,1,0,0,0,0,0,1,1,0,0
muka aku cantik tp burik;3',0,0,0,0,0,0,0,0,0,0,0,0
USER USER ngapain masuk sini setan',1,1,1,0,0,0,0,0,1,1,0,0
USER buat kader USER yg pekok... nih itung yg bikin tagar #2019GantiPresiden lebih dari 10.. tu congor jangan asal jeplak ye... bisa jadi 2019 moncong putih yg bakalan nyungsep.',1,1,0,1,0,0,0,0,1,0,1,0
"knp gak minta sekalian LENGSERKAN Jokowi, biar sekalian kelihatan GOBLOKnya !!!",1,1,1,0,0,0,0,0,1,0,0,1
"#GelangKode mereka anggap operasi intelejen. Dasar manusia fiksi dungu, sana belajar dulu ilmu intelejen.'",1,1,0,1,0,0,0,0,1,0,1,0
"Anda lapar sesaat, hidup mewah, di Suriah mereka hidup sengsara, sama2 karena Islam & Muhammad BEJAD dipercaya nabi",1,1,0,1,1,0,0,0,0,0,1,0
RT USER USER Bntr lg si joko jg nyungsep kyk ho ok. Nyantai aja kali.... Hehe,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER Biar tak dikritik bila kita tambsh mesra dgn komunis cina, kan lg perang dagang ama AS.'",0,0,0,0,0,0,0,0,0,0,0,0
"Selamat Hari Kartini; ""Majulah Perempuan Indonesia"" #HariKartini #harikartini2018",0,0,0,0,0,0,0,0,0,0,0,0
USER KAFIR lah.. disini kan paling demen bilang kopar-kapir... \xf0\x9f\x98\x90\xf0\x9f\x98\x90\xf0\x9f\x98\x90',1,1,1,0,1,0,0,0,0,1,0,0
kejadian diatas bisa kita simpulkan bahwa rezim Jokowi hari ini memang anti Islam dan pro kapitalis. penghapusan Politic_ID,1,0,1,0,0,0,0,0,1,1,0,0
"USER Rezim nggilani, aneh, konyol. Dr kemarin acara rembuk aktivis 98 sampe yg ini, semua tontonan lawak. Yang semakin bikin ketawa, kedua acara dihadiri presiden.'",1,0,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER USER USER USER Bilangin wendy unnie suru jemput vider sebelum dia dijual mucikari',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Gak sudi rakyat punya presiden jongos kacung Cina. Itu cuma presidennya cebong2 cina aja.',1,1,1,0,0,1,0,0,0,1,0,0
Jangan serahkan nasib Bangsa ini kepada orang-orang yg mengabdi (meng-kacungkan diri) ke cukong-cukong aseng pengkhianat NKRI yg jadi pemodal dana kampanye mereka.\n\n#2019GantiPresiden',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Yg goblog itu adalah bani cebong tukang tipu penjilat penguasa yg ketahuan gerakin masa yg dibayar pakai nasi bungkus. Propaganda nasi bungkus memang selalu gagal.',1,1,0,1,0,0,0,0,1,0,1,0
USER mentil = nete? menyusui? mengemut?',0,0,0,0,0,0,0,0,0,0,0,0
"Selama Mukidi berkuasa, orang spt FA, Kodat, Bopeng, Nathan, dkk dijamin aman.; #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0
USER USER Eh onta tolol. Kasihan org tua melahirkan seekor binatang seperti mu. Dasar kaum bumi dtr. PKS laknat',1,1,0,1,0,0,0,0,1,0,1,0
Di arab koruptor di potong tangan Di cina koruptor di potong kepala Di Indonesia koruptor di potong masa tahanan,1,0,0,1,0,0,0,0,1,0,1,0
"USER Dgn Ketua Umum PERSIS KH Aceng Zakaria di Bandung. Dulu Bung Karno belajar dgn Pendiri PERSIS A. Hasan, guru Natsir ð???",0,0,0,0,0,0,0,0,0,0,0,0
USER Kampang memang',1,1,0,1,0,0,0,0,1,0,1,0
"(cont.) kelamin wanita, terdengar memenuhi lokasi. Rasanya, setelah berubah wujud dirinya jadi lebih menjiwai perannya.\n\nDalam hati, ia mengutuk para pemburu atau orang-orang asing yang tiba-tiba saja mengejarnya bersama dengan timnya yang bertugas (co",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Syarat untuk menggunakan Tai Chi, kudu tauk apa yg sedang dimainkan oleh lawan. Kudu tauk materi yg sedang dipergunakan oleh\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
"// Aduh lucu banget adek kelas gue pas SMA laporan katanya ""bang hari ini kita field trip ke Taman Safari, heran dah (nyebut 1 nama temennya dia) mau arisan ama keluarganya aja bawa 1 sekolahan.""\n\nTai, arisan.'",0,1,0,0,0,0,0,0,0,0,0,0
Pemkot Cirebon optimis mampu merekam 19.000 calon pemilih pemula yang masih berstatus pelajar SMA,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Komentator yg dungu ya ente bro... Lebih tinggi dungu nya dari pada otaknya, hahaha...'",1,1,1,0,0,0,0,0,1,1,0,0
"melati tak perlu berkata dirinya wangi, bunga bangkai tak akan berkata busuk baunya'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Para partai oposisi zaman SBY menguasai media massa hingga berbagai prestasi SBY tidak dipublikasikan.,1,0,0,1,0,0,0,0,1,0,1,0
USER Kalo sehati cacat dong?: (',0,1,0,0,0,0,0,0,0,0,0,0
USER aku terlalu sipit jadi nda kebaca itunya',0,0,0,0,0,0,0,0,0,0,0,0
USER arahnya mau dibawa seperti pilkada DKI ya kang. ko jadi bahaya laten ya kalau semua pilkada dibikin kayak gitu..,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sumpah ya paling gasuka sama orang norak gini. \nKalau pengen berisik, sewa aja tuh satu studio! Gatau diri. Udik ew'",1,1,1,0,0,0,0,0,1,1,0,0
"USER iya setiap buka kacamata, mata gua berasa lebih sipit dan kantong mata hitam banget'",0,0,0,0,0,0,0,0,0,0,0,0
Maju lu sini anjing URL,1,1,1,0,0,0,0,0,1,1,0,0
bahasa yang paling susah buat sulli adalah bahasa cina',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Li,0,0,0,0,0,0,0,0,0,0,0,0
USER Jokowi tai asu',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER Wuih... cebong sewot...\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
USER Kluarga cebong kuadrat..yg cewek JIL sesat.. Satu Lagi LS hoak',1,1,1,0,1,0,0,0,0,1,0,0
Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,1,1,1,0,0,0,0,0,1,1,0,0
Yang laporin abu janda ga salah bos tr bisa2 ente yg di laporin bro..,0,0,0,0,0,0,0,0,0,0,0,0
USER Kl dia kalah.. Pasti salah wasit.. Padahal dah pake isu hoax. Ulama 212. Saracen. Isu sara. Isu pki. Isu antek asing.. Semua dah goreng sampa hangus.. Ttp aja gak naik elektabilitaanya.. Salahnya?? Rakyat yg goblok y wowo? Atau km yg,1,1,1,0,0,0,0,0,1,1,0,0
"ini saya setuju, makanya dukung presiden yang sudah berupaya mengurangi kekuasaan asing, mengurangi ekspor mentah, mengganti kontrak yang merugikan Indonesia",0,0,0,0,0,0,0,0,0,0,0,0
USER eyyy kepala aku tak sebesar tuuu eue',0,1,0,0,0,0,0,0,0,0,0,0
"USER Aku jg gendut si nder tp ya drpd mikirin omongan orang lain mulu mending pelan pelan ngerawat diri,gapapa gendut asal bisa ngerawat diri maaah skrg aku pede pede aja sm diri aku sendiri yuhu'",0,0,0,0,0,0,0,0,0,0,0,0
Agar Muslim mudah Buang Islam USER USER USER Kemen.Agama wajib menjelaskan asal-usul kafir,1,0,0,1,1,0,0,0,0,0,1,0
Rezim Laknat si jokodok; #2019GantiPresidenBaru; #2019GantiPresiden; #2019AsalBukanJokowi,1,1,1,0,0,0,0,0,1,1,0,0
"Gak tahu malu ya.. gunakan uang rakyat untuk ""menyuap"" rakyat, demi elektabilitas.; #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0
USER Kembang bangkai?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER /matiin bom dengan classy/',0,0,0,0,0,0,0,0,0,0,0,0
"USER Setahu saya prambanan adalah candi hindu. (kelompok candi dieng, candi ungaran gedong songo dll). Borobudur adalah candi budha (kelompok sewu kalasan mendut dll).'",0,0,0,0,0,0,0,0,0,0,0,0
Media di Indonesia: Cina Komunis,1,0,0,1,0,1,0,0,0,0,1,0
USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1,1,0,1,0,0,0,0,1,0,1,0
"Pas lg makan dpt omelan itu rasanya seperti makan tai kucing dipagi hari.\nGak pake ngunyah, asal telen aja biar cpt abis ini sarapan'",0,1,0,0,0,0,0,0,0,0,0,0
Kekejaman umat budha di myanmar kejam dialah teroris sebenarnya URL,1,0,0,1,1,0,0,0,0,0,1,0
Dimana akan ditemui Alim Ulama yg memiliki Silsilah Ilmu Pengetahuan yg tidak terputus s/d Rasulullah SAW? Cek Alywafa dot com USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER Jgn besar-besar kan si idiot itu, nanti dia jumawa, toh dia menang kemaren itu kita sama-sama tahu #2019GantiPresiden'",1,1,1,0,0,0,1,0,0,1,0,0
Donatur 212....adalah bajingan URL,1,1,0,1,0,0,0,0,1,0,1,0
kamu mahasiswa jurusan? â?? D3 ekonomi keuangan,0,0,0,0,0,0,0,0,0,0,0,0
USER IYA KNTL MANIS :)',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER Biar cepat mati cucumu sontoloyo',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER mungkin dia bukan islam. husnuzon hhhmmm,0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Kelakuan homok jaman now, ngentot aja sambil live di Blued #gayvid #gvid #lokalhangat URL",0,1,0,0,0,0,0,0,0,0,0,0
Wah edan itu fotosyut',0,1,0,0,0,0,0,0,0,0,0,0
BRENGSEK BOYFRIEND SEKALI AKU GA KUAT',1,1,1,0,0,0,0,0,1,1,0,0
Disaat aktif pun kang antoncharliyan selalu bersinergi dengan para ulama .... hasanahkanggojabarâ?¦,0,0,0,0,0,0,0,0,0,0,0,0
Usir cina...tidak menghargai..,1,0,0,1,0,1,0,0,0,0,0,1
USER Gaya pengumpylan masa PKI',0,0,0,0,0,0,0,0,0,0,0,0
Kamar guru terus mushola.\n\nNah kalau yang kristen pada berdoa di aula atas. (Yang kristen ga terlalu banyak)\n\nAku kan punya temen yang kristen sebut aja si A. Si A ini di mintain tolong sama guru buat ambilin casan laptopnya.\n\nDan tempatnya itu di,0,0,0,0,0,0,0,0,0,0,0,0
"Uname absurd bahkan first impression gak akan bikin enak imaginenya, dan gak ganteng typing pas dicoba eue di dm enak banget. Berharap di dm lagi ternyata enggak sama sekali:"")'",0,0,0,0,0,0,0,0,0,0,0,0
USER Gapapa sipit juga cantik aku mah \xf0\x9f\x98\x86',0,0,0,0,0,0,0,0,0,0,0,0
USER Gua ge akan marah. Cuma auto blacklist dari kehidupan gue.\n\nSampah apa gunanya kalo ga didaur ulang?',0,0,0,0,0,0,0,0,0,0,0,0
"USER Udah culun nih serigala margonda, payah!'",1,1,1,0,0,0,0,0,1,1,0,0
"Ongkos cetak uang mungkin murah, tapi mencetak uang itu perlu cadangan emas yang cukup. Makanya enggak bisa sembarangan. Sedih nih guru Ekonomi SMP-SMA kalau tahu parpol oposisi ngetweet begitu. ð?¤£ð?¤£ð?¤£ð?¤£",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Memek gatel pengen di kentot pake kontol keker',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER Gak hidup cebong klo gak produksi dan makan hoaks.',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Ganti presiden semua tka cina pulangin ke dataran cina pakai getek',1,0,0,1,0,1,0,0,0,0,0,1
USER USER USER Yang dongo bego itu loe',1,1,1,0,0,0,0,0,1,1,0,0
Cepat tidak selalu lebih hebat. Pun lambat tidak membuatnya jadi cacat. #StopComparingMySelfToOther',0,0,0,0,0,0,0,0,0,0,0,0
UMAT HINDU SAMPAIKAN SELAMAT ULANG TAHUN KEPADA PRESIDENÂ SOEHARTO,0,0,0,0,0,0,0,0,0,0,0,0
Cinta itu buta.. Tapi ga budek.. Tau mana suara motor dan suara mobil.. Apalagi mobil sport \xe2\x94\x92(\xcb\x87_\xcb\x87)\xe2\x94\x8e #MT',0,0,0,0,0,0,0,0,0,0,0,0
(cont.) mendekati Phoebe dengan tatapan\xe2\x80\x94entah lah. Keanu tidak merasa terintimidasi. Hanya saja terlalu tidak ramah untuk orang asing yang baru bertemu. Sementara Ilya yang berada di gendongan nya pun ia hadapan kan ke depan. Tangan mungil nya,0,0,0,0,0,0,0,0,0,0,0,0
5 tahun ke depan gak bakal menghabiskan waktu buat membenci anies-sandi.,1,0,1,0,0,0,0,0,1,1,0,0
"Sebanyak 1,8 juta orang tenaga kerja asal Indonesia bermasalah di luar negeri. Terutama di 32 negara tempat mereka bekerja,dengan yang paling banyak bekerja di negeri Jiran Malaysia.\n URL USER USER'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER jangan sampe :\xe2\x80\x9d( cukup sekali ngeliat kunti melayang :\xe2\x80\x9d(',0,0,0,0,0,0,0,0,0,0,0,0
Dukung saja Pak de... ahok Anda dukung juga kan!! RAKYAT sudah semakin faham...cerdas..mana PEMBUAL mana PEMIMPIN URL,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Dia nyinyir biar di ajak gabung ama Presiden kale',1,0,1,0,0,0,0,0,1,1,0,0
"Bismillah,; superiorPRINTING;; Harga; Ecer :LGNpolos135k,Print 145k; Lusin:LGNpolos 120k,Print130k; ; Bahan : Serena ,Drifit, PE sp; Info order:; Pin. 5FD97626; Wa. 081210090063; IG . sriyonoyn; #bolanet #pilkada #Jersey4Sale; #Jersey; #GoesToFestivalTamb",0,0,0,0,0,0,0,0,0,0,0,0
kerja kelompok sambil ngentot URL #bokep #ngentot #memek #bugil #bispak',0,1,0,0,0,0,0,0,0,0,0,0
JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.,1,0,1,0,1,0,0,0,0,1,0,0
Tetap semangat &amp; istiqomah bung USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER \xe2\x80\xa2 My Idiot Brother (yaolo itu tuh pak :(\n\xe2\x80\xa2 Ayah Mengapa Aku Berbeda (Filmnya saya lupa gmn tapi bukunya sukses bikin saya menye-menye)\n\xe2\x80\xa2 Surat Kecil Untuk Tuhan (ini mah paling paling sih)\n\xe2\x80\xa2 Habibie &amp; Ainun (malu ini pak saya terharu di depan ortu mun)\n\n\xe2\x80\x94 447, danke pak!'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Horee 2019 kita ganti presiden.\nAsiiik, tapi siapa gantinya bang? \nGoblok, tolol, kunyuk malah nanya, ya kita cari bareng2 koplok. \nOoo, kirain udah ada bang..\n\nKata rockygering inilah sekumpulan c",1,1,1,0,0,0,0,0,1,1,0,0
"""Dan perangilah mereka, supaya jangan Ada FITNAH Dan supaya Agama itu semata untuk ALLOH, jikaâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
Blokir CINA? - Telegram diblokir krn jokowi tuduh digunakan teroris. Sabu asal Cina. Apa Cina kita usir saja sesuai dgn cara berpikir rezim?,1,0,0,1,0,1,0,0,0,0,1,0
"USER Saya tiba2 langsung stroke, wekekkeke ini mah cuma orang picek aja yg gak tau'",1,1,1,0,0,0,1,0,0,1,0,0
"Indonesian Heritage Society... What a shame! Yang membudidayakan malah orang asing, sampai managernyapun Asing... Tapi gak ada orang2 Indonesia yg perduli USER USER'",0,0,0,0,0,0,0,0,0,0,0,0
Pendrive 16GB RM45. Betul harga yahudi dia bagi. Memang pangkah terus kedai tu.',1,0,1,0,1,0,0,0,0,1,0,0
USER bentar bentar kunyuk mirip siapa yak *mikir keras*',1,1,1,0,0,0,0,0,1,1,0,0
"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'",0,1,0,0,0,0,0,0,0,0,0,0
"Perbedaan banget sama Adi.\n\nKalo Adi mah,\n\n""TUH KAK, LIAT! GUE BILANG JUGA APA DIA BRENGSEK!""\n\nYha. URL",1,1,1,0,0,0,0,0,1,1,0,0
"USER Ente klo berani jgn Gk ada fotonya,jgn jd pecundang dan jadi antek2 kompeni? Nonton tuh bokep mulu ditwitter lo,pantes ancur indonesia.dasar otak mesum USER USER USER USER USER USER USER",1,1,1,0,0,0,0,1,0,1,0,0
"USER Dibanding rezim sbelum nya,sebuah lompatan yg sangat sangat besar\n\nBneran banyak yg harus di perbaiki\nYg utama adalah masalah hukum'",0,0,0,0,0,0,0,0,0,0,0,0
meski banyak tudingan dugaan korupsi tapi SBY tdk pernah dorong kejaksaan usut. Apalagi himbau KPK usut dugaan korupsi Jkwi disolo raya,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: #ngemut #kontol segede itu ... terus #crot di mulut .... beuh ... kenikmatan duniawi ya gays ... #gay #coli #bahan coli\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"USER aktris dehh :\'( tar kamu jd transgender kalo aktor :""('",0,0,0,0,0,0,0,0,0,0,0,0
Bodo amat bego.',1,1,1,0,0,0,0,0,1,1,0,0
"USER Presiden USER, saya dukuuuuuuung #RakyatB3rsamaJKW",0,0,0,0,0,0,0,0,0,0,0,0
"So far tantangan nya sih ya musti sehat ya bolak balik sana sini ngurus dokumen. Karena semuanya harus terprepare sangat matang! Dan jadi pengalaman juga gimana serunya TKI kek gue susah payah antri, macet, dll.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Yaa minimal ga ada kata ""kntl"" dari wor mereka'",0,1,0,0,0,0,0,0,0,0,0,0
"PRESIDEN DIHINA. Kapolri, Menkumham, Mendikbud, Menhan, Abu Janda, Anshor, Banser. Semua terdiam. Ajaib.'",1,0,0,1,0,0,0,0,1,0,1,0
"USER Salam ustaz...nak tanya...apakah hukum Kalau dalam bab jual beli seharian kita... Pembeli dan penjual tak sebut akad seperti ""saya jual"" dan ""saya beli""....",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ancem2an kaya banci aja jancok',1,1,1,0,0,0,0,1,0,1,0,0
"RT USER: Aku tuh gimana ya. Merasa lebih berdosa aja kalo misal okelah menikah muda, tapi anak cucuku kelak susah makan, susah idup,\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
"Regrann from obrolanpolitik - JAKARTA,",0,0,0,0,0,0,0,0,0,0,0,0
Orang punya saksi anjing dikasus babi.. Tolol URL,1,1,1,0,0,0,0,0,1,1,0,0
"Serbuan TKA China, lalu Polisi bersama, lalu penyelundupan senpi... Hmmm \xf0\x9f\x98\x96 ada apa yaaa?... URL",1,0,0,1,0,1,0,0,0,0,1,0
"Kelebihan orang siapa tau. Macam Tun Chedet lah, sampai u turn pun dia tau ð??? nak jadi PM balik katanya",0,0,0,0,0,0,0,0,0,0,0,0
"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,",1,1,1,0,0,0,0,0,1,1,0,0
#ThomasUberCup2018 ada si rexy eek',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Tenggelamkan....itu bocah kepalanya korengan yg maha sombong selangit. Nangislaj kau keparat dlm wkt secepatnya',1,1,1,0,0,0,1,0,0,1,0,0
